Date,Open,High,Low,Close,Adj Close,Volume,,,,Date,,
26-02-2007,325,325,308.7879944,320.7000122,202.9923859,683604,,,,,,
27-02-2007,323.75,323.75,313.7000122,316.2999878,200.2073669,766344,,,,,,
28-02-2007,318.75,318.75,292.5,297.1119995,188.0619812,3416368,,,,,,
01-03-2007,300,317.5,295,313.8999939,198.6881866,1758688,,,,,,
02-03-2007,302.75,315,300.25,302.1119995,191.2268372,1100892,,,,,,
05-03-2007,297.5,297.5,287.875,290.5499878,183.9084625,1151984,,,,,,
06-03-2007,300,306,290.0620117,299.7630005,189.7399902,1072348,,,,,,
07-03-2007,305,305,289.75,298.25,188.7823486,905716,,,,,,
08-03-2007,307.5,315.75,299.5,304.6749878,192.8490906,825620,,,,,,
09-03-2007,306.25,307.625,300,303.0499878,191.8205719,921492,,,,,,
12-03-2007,293.75,313.4129944,282.4620056,309.5750122,195.9507294,1041248,,,,,,
13-03-2007,312,317.1749878,307.5,316.125,200.0965729,554024,,,,,,
14-03-2007,312.5,312.5,300,303.375,192.0262451,831212,,,,,,
15-03-2007,308.75,312.7630005,305.25,309.0499878,195.6183014,1009952,,,,,,
16-03-2007,312,312,303.8999939,309.0249939,195.6024323,719892,,,,,,
19-03-2007,311.25,315.9249878,310,315.0249939,199.4002838,357780,,,,,,
20-03-2007,316.2749939,318.9869995,312.125,313.125,198.1976776,550916,,,,,,
21-03-2007,320,320,308.75,316.7749939,200.5080261,481748,,,,,,
22-03-2007,320,327,318.7630005,325.9869995,206.3389282,1376124,,,,,,
23-03-2007,326.25,330,320.1380005,322.375,204.0525818,1726264,,,,,,
26-03-2007,323.3880005,324.75,313.75,315.3120117,199.5819702,1293328,,,,,,
28-03-2007,315,317.5,298.8120117,300.25,190.0482483,2800312,,,,,,
29-03-2007,301.25,314,298.125,311.75,197.3274231,1633852,,,,,,
30-03-2007,313.75,313.75,305,307.7999878,194.8271942,700912,,,,,,
02-04-2007,305.75,305.75,296.25,297.1879883,188.1100769,897716,,,,,,
03-04-2007,299.75,303.75,296.5,300.2250061,190.0324097,765744,,,,,,
04-04-2007,299.5,306,297.5750122,299.25,189.4152832,785472,,,,,,
05-04-2007,300,302.4500122,297.0379944,298.4620056,188.9165344,652464,,,,,,
09-04-2007,299,306.25,299,304.1499939,192.5168152,637060,,,,,,
10-04-2007,304.25,306,298.7630005,299.2369995,189.407074,582360,,,,,,
11-04-2007,299.25,301.625,296.75,297.625,188.3867035,927500,,,,,,
12-04-2007,296.75,302,292.7749939,300.25,190.0482483,977336,,,,,,
13-04-2007,304.5,317.25,298.875,315.6629944,199.8041534,2073104,,,,,,
16-04-2007,324.7000122,327.5,317.625,320.0249939,202.565155,2569712,,,,,,
17-04-2007,330,332.5,309.125,312.375,197.7229309,2721508,,,,,,
18-04-2007,313.6749878,316.25,310.0249939,311.7250061,197.311554,916320,,,,,,
19-04-2007,309.7250061,312,300.5,310.75,196.6943512,1013000,,,,,,
20-04-2007,312.5,317.2250061,311.75,313.9620056,198.7274628,961476,,,,,,
23-04-2007,316.25,317.5,310.875,311.5249939,197.1849213,606012,,,,,,
24-04-2007,311.25,314.9750061,305.0750122,306.4500122,193.9726715,694860,,,,,,
25-04-2007,307.5,307.5,302.0249939,305.2000122,193.181427,10915052,,,,,,
26-04-2007,307.25,311.4249878,305,309.875,196.1405792,793380,,,,,,
27-04-2007,308.75,310,304.5,308.6119995,195.3410797,1348144,,,,,,
30-04-2007,310,317.4750061,307.75,316.4249878,200.2864532,813080,,,,,,
03-05-2007,318.75,323.75,318.75,322.5499878,204.1633911,1852176,,,,,,
04-05-2007,324.875,324.875,317.5,318.5870056,201.655014,480788,,,,,,
07-05-2007,320,322.3500061,316.2630005,319.4129944,202.1777954,4778704,,,,,,
08-05-2007,317.5379944,319.25,315.0499878,316.9500122,200.6188049,863496,,,,,,
09-05-2007,316.5,318.25,306.3999939,309.1629944,195.6899109,1852560,,,,,,
10-05-2007,311,315,306.5249939,307.3999939,194.5739594,648448,,,,,,
11-05-2007,308,315,303.75,313.1749878,198.2293396,1006456,,,,,,
14-05-2007,317.5,317.5,311.25,312.3250122,197.6913452,279132,,,,,,
15-05-2007,312,313.6749878,306.3880005,309.1499939,195.6815948,569912,,,,,,
16-05-2007,310,312.2000122,302.6499939,306.1000061,193.7511292,1347448,,,,,,
17-05-2007,309,313.25,307.5499878,312.0750122,197.5330353,598796,,,,,,
18-05-2007,313.75,319.125,308.7879944,312.8999939,198.0553131,680840,,,,,,
21-05-2007,316.25,317,307.5499878,309.2369995,195.7367401,615160,,,,,,
22-05-2007,310,311,305.5,307.3619995,194.5498962,666956,,,,,,
23-05-2007,310,310.875,306.2749939,308.0750122,195.001236,242220,,,,,,
24-05-2007,308,311.2250061,305.1499939,305.9750061,193.6719818,724824,,,,,,
25-05-2007,304.75,308.25,301.2879944,307.4379883,194.5980072,1220532,,,,,,
28-05-2007,311.25,313.5,305.25,306.2120056,193.8219604,635744,,,,,,
29-05-2007,306.75,310.9500122,304.75,307.8619995,194.8663635,418800,,,,,,
30-05-2007,307.5,308.75,302.5,303.3880005,192.0344696,440020,,,,,,
31-05-2007,305,308,301.25,302.1499939,191.2509003,657368,,,,,,
01-06-2007,305,306.5,303.2630005,304.75,192.8965912,329560,,,,,,
04-06-2007,307.25,308,301.0620117,302.1879883,191.2749023,274124,,,,,,
05-06-2007,302.5,304.25,300,301.9500122,191.1243286,424500,,,,,,
06-06-2007,303.75,304.25,298.0499878,299.7999878,189.7633972,834792,,,,,,
07-06-2007,298.75,303,298,301.5870056,190.8945618,467000,,,,,,
08-06-2007,299.9620056,307.7000122,298,305.2120056,193.1889954,1074100,,,,,,
11-06-2007,307.75,311,304.25,305.2000122,193.181427,544484,,,,,,
12-06-2007,305,305.4249878,301.5620117,303.6879883,192.2243958,211968,,,,,,
13-06-2007,303.75,305,299.25,300.7000122,190.3330536,392768,,,,,,
14-06-2007,304.9379883,304.9379883,300.4379883,300.9379883,190.4837799,730100,,,,,,
15-06-2007,302.3500061,304.4750061,295.0130005,296.1119995,189.9538269,1182476,,,,,,
18-06-2007,299.5,301.75,290.7369995,291.6499939,187.0915833,674160,,,,,,
19-06-2007,289.7000122,292.5,286.25,290.1499939,186.1292419,857432,,,,,,
20-06-2007,292.5,293,285.25,286.4500122,183.7558136,997432,,,,,,
21-06-2007,287,288,282.75,286.1629944,183.5716705,600708,,,,,,
22-06-2007,287.5,287.5,283.8250122,285,182.8256073,19723788,,,,,,
25-06-2007,285,285.5,279.5499878,281.375,180.5001678,919096,,,,,,
26-06-2007,283.75,284.7879944,280,280.6119995,180.0107117,750312,,,,,,
27-06-2007,281.25,284.625,280,283.25,181.7029724,938184,,,,,,
28-06-2007,284.75,285.25,281.2250061,284.2000122,182.3124084,663740,,,,,,
29-06-2007,284.5,288.75,284.5,287.3120117,184.3087158,588180,,,,,,
02-07-2007,288,288.75,283,283.6499939,181.9595642,318708,,,,,,
03-07-2007,284,286.2250061,281.0249939,281.9379883,180.8613129,461164,,,,,,
04-07-2007,284.8999939,287.3999939,279,279.3120117,179.1768341,799588,,,,,,
05-07-2007,280,280.5,275.1749878,277.4379883,177.9745636,813372,,,,,,
06-07-2007,277,291.5,275.5,289.7630005,185.8809967,1497352,,,,,,
09-07-2007,290,295,290,294.1380005,188.6875153,1115580,,,,,,
10-07-2007,295,300,292.5620117,296.625,190.2828674,1808152,,,,,,
11-07-2007,296.25,296.25,277.5,286.7250061,183.9321899,1661104,,,,,,
12-07-2007,287.5,291.8999939,283.5,290.2999878,186.2254791,1397268,,,,,,
13-07-2007,292.5,295,282.5750122,284.2120056,182.3200989,1525332,,,,,,
16-07-2007,286.25,286.25,278.6499939,281.9750061,180.8851013,997580,,,,,,
17-07-2007,290.5,294.4249878,287.5,288.7120056,185.2068024,1942912,,,,,,
18-07-2007,289.25,292.625,286,291.8619995,187.2275085,744848,,,,,,
19-07-2007,292.5,294.75,291.0750122,293.5870056,188.3341064,1051264,,,,,,
20-07-2007,294.5,297.75,292,294.2749939,188.7754211,1010960,,,,,,
23-07-2007,293.75,298.75,290,297.6629944,190.9488678,1576224,,,,,,
24-07-2007,297.5,297.5,291.5620117,292.6629944,187.7413025,598448,,,,,,
25-07-2007,297.5,297.5,286.5,287.2630005,184.2772827,399928,,,,,,
26-07-2007,288.75,300,286.25,296.3250122,190.0904846,533848,,,,,,
27-07-2007,287.5,293.75,286.5130005,288.25,186.8016052,1066284,,,,,,
30-07-2007,287.5,288.7120056,282.5,284.4379883,184.3312073,636100,,,,,,
31-07-2007,286.25,290.25,283,289.6119995,187.6842651,403352,,,,,,
01-08-2007,286.25,286.25,277.5,278.9500122,180.7747192,1544344,,,,,,
02-08-2007,280.25,282,272.5,273.8370056,177.4612579,667352,,,,,,
03-08-2007,274.0499878,278.375,271,274.1749878,177.6802521,93568,,,,,,
06-08-2007,270,279.75,267.7999878,275.6000061,178.6037445,738636,,,,,,
07-08-2007,279.25,279.9249878,273.5130005,276.9750061,179.4948273,503152,,,,,,
08-08-2007,283.75,292.2000122,281,288.4249878,186.9150391,122752,,,,,,
09-08-2007,291.25,297.1000061,284.5,286.625,185.7485046,1381864,,,,,,
10-08-2007,277.5,288.125,262.5,286.2630005,185.513916,2064520,,,,,,
13-08-2007,287.25,287.75,282.0379944,283.7630005,183.8938751,258396,,,,,,
14-08-2007,285,285,280.0750122,282.3999939,183.010498,391436,,,,,,
16-08-2007,275.25,278.5,271.25,271.9500122,176.2383423,1982264,,,,,,
17-08-2007,279.7250061,279.7250061,260.2749939,264.0249939,171.102478,1727132,,,,,,
20-08-2007,271.9500122,274.4620056,262.75,263.6380005,170.8517609,949356,,,,,,
21-08-2007,267.4750061,267.5,251.6369934,254.0619965,164.6459198,1409192,,,,,,
22-08-2007,255,258,249.5,256.1119995,165.974472,886060,,,,,,
23-08-2007,258.75,262.4750061,251,251.9129944,163.2532501,456952,,,,,,
24-08-2007,253.0749969,256.75,250,254.1130066,164.6789856,411964,,,,,,
27-08-2007,256.2250061,259,255,256.4129944,166.1694946,735884,,,,,,
28-08-2007,258.75,259.5,253.1369934,257.0499878,166.5823517,652756,,,,,,
29-08-2007,254.25,258.875,251.5,257.9379883,167.1578217,619476,,,,,,
30-08-2007,262.5,262.5,256.5,260.3120117,168.6962891,144312,,,,,,
31-08-2007,263.75,267.4869995,261.5750122,266.25,172.5444031,894944,,,,,,
03-09-2007,267.75,267.75,263.7749939,264.7000122,171.5399017,363480,,,,,,
04-09-2007,267.25,271.7250061,265.25,266.4249878,172.6578217,549480,,,,,,
05-09-2007,267.5,270.7250061,266.5,267.8250122,173.5651093,1155628,,,,,,
06-09-2007,266.25,270.25,265,269.25,174.4885406,413076,,,,,,
07-09-2007,270,270.25,267.5499878,269.3250122,174.5371857,935672,,,,,,
10-09-2007,268.75,268.75,261,261.7369995,169.6197052,1091972,,,,,,
11-09-2007,262.5249939,263.6749878,255,255.9620056,165.8772736,878340,,,,,,
12-09-2007,257.5,258.7250061,253.5,254.0500031,164.6381683,1089020,,,,,,
13-09-2007,255.5,258.2749939,253.5,257.4620056,166.8493347,723100,,,,,,
14-09-2007,258.75,259.9750061,254.75,255.6499939,165.6750336,344312,,,,,,
17-09-2007,257.5,257.5,248.8000031,249.3370056,161.5838928,1159240,,,,,,
18-09-2007,250,252,248.0379944,250.5249939,162.3537598,2564164,,,,,,
19-09-2007,257,258.5,253.8119965,255.6130066,165.6510925,2014344,,,,,,
20-09-2007,253.75,255.5,249.75,250.1999969,162.1432037,700464,,,,,,
21-09-2007,248.75,255.4750061,244.5,253.7380066,164.4359436,2041020,,,,,,
24-09-2007,255,256.5,250.0870056,251.4880066,162.9778595,638528,,,,,,
25-09-2007,252.5,253.4499969,247.75,250.5379944,162.3621826,1131204,,,,,,
26-09-2007,251.75,261.9500122,251.5119934,260.25,168.6561127,3679472,,,,,,
27-09-2007,262.75,266.2250061,261.25,265.4249878,172.0097504,2064624,,,,,,
28-09-2007,266,269.25,261.3120117,264.1879883,171.2082214,746956,,,,,,
01-10-2007,265,265.75,255.7879944,259.6380005,168.2595062,587892,,,,,,
03-10-2007,265,273.75,262.25,269.9869995,174.9662018,1868752,,,,,,
04-10-2007,268.2999878,270.75,263.7749939,269.6629944,174.7561798,630916,,,,,,
05-10-2007,268.75,269.75,264.3120117,267.5499878,173.3869019,396420,,,,,,
08-10-2007,262.5,274.4249878,262.5,269.625,174.7316895,1339112,,,,,,
09-10-2007,269.6499939,275.25,269.0249939,274.1000061,177.6316223,1309660,,,,,,
10-10-2007,277.5,282.4500122,274.7630005,281.2369995,182.2568054,1161036,,,,,,
11-10-2007,281,281,265,267.9750061,173.662323,2534016,,,,,,
12-10-2007,267,268.75,257.5620117,265.7749939,172.236557,1260232,,,,,,
15-10-2007,271.2250061,272.4249878,265,268.4129944,173.9461517,1897220,,,,,,
16-10-2007,273.75,277.4249878,265.0499878,267.0249939,173.0466919,2062028,,,,,,
17-10-2007,250,277.75,250,273.7749939,177.4210663,1972896,,,,,,
18-10-2007,275,287.375,269.375,279.7120056,181.2685394,3736784,,,,,,
19-10-2007,280.75,287.75,270.0249939,276.6879883,179.3087769,2429704,,,,,,
22-10-2007,273.75,275.75,267.5,268.6000061,175.9754028,856100,,,,,,
23-10-2007,273.25,274,265.25,266.0499878,174.3047333,1800420,,,,,,
24-10-2007,272.5,272.5,260.8120117,262.0249939,171.6677094,974724,,,,,,
25-10-2007,265,265,259.5,262.5620117,172.0195618,863256,,,,,,
26-10-2007,265,270,260.75,267.4869995,175.24617,678648,,,,,,
29-10-2007,272.5,275,265.7999878,267.1000061,174.9926758,1264360,,,,,,
30-10-2007,268.75,268.75,261.75,262.125,171.7332306,718468,,,,,,
31-10-2007,260.5,263.75,255,259.4750061,169.9970703,6592380,,,,,,
01-11-2007,266.25,266.25,254,255.1000061,167.1307526,2440864,,,,,,
02-11-2007,252.25,257.5,250,255.1750031,167.1798859,528016,,,,,,
05-11-2007,253.5,257.5,251.1499939,252.7879944,165.6160431,683016,,,,,,
06-11-2007,253.75,257,250.0249939,251.1369934,164.5343475,396740,,,,,,
07-11-2007,251,253,246.75,249.5619965,163.5025024,2425816,,,,,,
08-11-2007,248.75,249.5,245.0619965,248.0870056,162.5361328,633468,,,,,,
12-11-2007,245,246.5,240.0119934,240.9250031,157.8439026,836044,,,,,,
13-11-2007,241,243,236.2749939,237.25,155.4361572,834904,,,,,,
14-11-2007,243.7250061,246.25,241.75,245.7120056,160.9801331,619356,,,,,,
15-11-2007,246.25,249.75,242.5,244.7250061,160.3335266,479688,,,,,,
16-11-2007,245,247.7250061,242.0249939,245.5500031,160.8740234,597128,,,,,,
19-11-2007,247.4750061,251.2250061,243.4380035,247.0379944,161.8488922,502200,,,,,,
20-11-2007,248.5,248.5,239.3869934,240.1369934,157.3276978,564532,,,,,,
21-11-2007,245,245,235.25,237.125,155.3542633,605332,,,,,,
22-11-2007,239,241.5,233.75,237.3249969,155.4853363,578328,,,,,,
23-11-2007,242.25,242.25,237,240,157.2378693,689536,,,,,,
26-11-2007,248.75,249.75,242.5619965,246.25,161.3325958,521692,,,,,,
27-11-2007,245,249.75,244.7619934,249.1999969,163.2653046,315980,,,,,,
28-11-2007,250.5,252.2250061,242,243.9380035,159.8179016,360172,,,,,,
29-11-2007,250,250,240.5,244.1880035,159.9816589,701492,,,,,,
30-11-2007,245,255,244.0500031,253.4880066,166.0746155,1846304,,,,,,
03-12-2007,253.75,266.1749878,252.5619965,263.2369995,172.4618073,2916264,,,,,,
04-12-2007,263.5,263.5,256.75,257.3880005,168.629776,273884,,,,,,
05-12-2007,260,260,256,257.8999939,168.9651642,342828,,,,,,
06-12-2007,260.7000122,261.9500122,257.5,258.5499878,169.3909912,1201704,,,,,,
07-12-2007,259.25,267.5,257.5,265.3120117,173.821228,1666184,,,,,,
10-12-2007,270.75,270.75,257.25,258.9249878,169.6367035,1671572,,,,,,
11-12-2007,260.25,262,255.2749939,259.8120117,170.2178497,1217876,,,,,,
12-12-2007,258.7999878,263.5,256.25,262.25,171.8151245,997212,,,,,,
13-12-2007,263.75,265,256.5130005,257.4249878,168.6539459,643044,,,,,,
14-12-2007,259.9249878,263.25,257.2999878,261.1119995,171.0695496,567516,,,,,,
17-12-2007,261.1119995,261.25,251.625,252.5500031,165.4600677,565296,,,,,,
18-12-2007,253.75,255.25,250.5500031,252.8370056,165.6481018,689044,,,,,,
19-12-2007,257.4750061,257.4750061,252.5,255.3370056,167.2860718,300100,,,,,,
20-12-2007,256.25,262.2250061,256.25,261.3120117,171.200592,1612784,,,,,,
24-12-2007,262.5,280,262.5,277.1749878,181.5933533,1548312,,,,,,
26-12-2007,278.75,281.2369995,271.3370056,274.4379883,179.8001709,1387028,,,,,,
27-12-2007,275,277,271.5750122,275.0499878,180.2011719,723148,,,,,,
28-12-2007,272.5,274.5,269,270.0130005,176.9011383,426144,,,,,,
31-12-2007,272.5,274.2250061,268.0130005,270.8370056,177.4410095,551700,,,,,,
01-01-2008,266.2749939,269.5,263,263.4129944,172.5770721,252568,,,,,,
02-01-2008,264.3999939,265.7000122,258.25,262.2250061,171.7987518,453472,,,,,,
03-01-2008,258.7749939,262,253.1000061,254.5,166.7376099,562016,,,,,,
04-01-2008,247.5,257.5,247.5,251.2749939,164.6247253,405948,,,,,,
07-01-2008,251.2749939,251.2749939,243.25,244.0379944,159.8833771,1052432,,,,,,
08-01-2008,247.75,248.75,242.75,247.6369934,162.2412872,519848,,,,,,
09-01-2008,247.6369934,251.4620056,247.5619965,248.5249939,162.8230896,694940,,,,,,
10-01-2008,249.75,252.0119934,216.75,243.6750031,159.6455841,970932,,,,,,
11-01-2008,245.25,251.1750031,242.5,247.2619934,161.995636,647548,,,,,,
14-01-2008,248.75,250,239.2879944,240.1999969,157.368927,662028,,,,,,
15-01-2008,241.5,244.9250031,232.75,234.5619965,153.6750793,669436,,,,,,
16-01-2008,234.75,241.5,231.25,236.125,154.6991577,700596,,,,,,
17-01-2008,240,240.25,230,230.6629944,151.1206512,954588,,,,,,
18-01-2008,231.25,232.5,225.0249939,226.1000061,148.1312103,764732,,,,,,
21-01-2008,225.25,227.25,202.8119965,208.9750061,136.9116364,1670472,,,,,,
22-01-2008,208.75,217.25,182.5,199.8249969,130.9169006,1153956,,,,,,
23-01-2008,201.25,221.7250061,201.25,216.7749939,144.1865234,687048,,,,,,
24-01-2008,218.25,222.4750061,206.25,210.6750031,140.1291351,496304,,,,,,
25-01-2008,211,222.4250031,211,220.3869934,146.5889893,373768,,,,,,
28-01-2008,221.25,221.25,206.25,213.5500031,142.0414886,502756,,,,,,
29-01-2008,213.75,220.75,213.5,215.8119965,143.5460205,253536,,,,,,
30-01-2008,220,220,214.5249939,216.4129944,143.9457397,299124,,,,,,
31-01-2008,216,221.25,213,218.8119965,145.5414276,320984,,,,,,
01-02-2008,220.5,235.25,219,232.3119965,154.5208435,702980,,,,,,
04-02-2008,235.25,246.75,235.25,244,162.295105,946688,,,,,,
05-02-2008,242.75,242.75,234.75,237.3630066,157.8805389,377688,,,,,,
06-02-2008,231.25,231.6750031,223.2879944,225.1369934,149.7484894,709620,,,,,,
07-02-2008,223.5,227,218.75,220.7380066,146.8225098,590004,,,,,,
08-02-2008,220.25,231.25,217.75,224.9880066,149.649292,707096,,,,,,
11-02-2008,225,232.5,215.5,225.8000031,150.1894379,840304,,,,,,
12-02-2008,227.5,230,215,216.1999969,143.8041077,636168,,,,,,
13-02-2008,217.5749969,223,213.0119934,217.2380066,144.4945221,319272,,,,,,
14-02-2008,220.25,224.75,216.0500031,218.5379944,145.3591614,897572,,,,,,
15-02-2008,218.75,222,212.75,217.875,144.9181824,334784,,,,,,
18-02-2008,216.25,222,205.2879944,212.9880066,141.6676636,273944,,,,,,
19-02-2008,214.5,221,213.7749939,218.7120056,145.4748688,647676,,,,,,
20-02-2008,220.75,223,219,221,146.9967957,780988,,,,,,
21-02-2008,222.5,232.75,221.0249939,229.6000061,152.7170563,1111768,,,,,,
22-02-2008,227.75,229.875,221.75,224.3630066,149.2335968,367360,,,,,,
25-02-2008,226.25,227.75,222.5,225.0119934,149.665329,1328168,,,,,,
26-02-2008,227.5,228.9499969,223.75,224.4620056,149.2994537,1463576,,,,,,
27-02-2008,226.2380066,228.4880066,218.25,219.4250031,145.9492035,735788,,,,,,
28-02-2008,220.1750031,222.1750031,217.7879944,219.9380035,146.2903595,296256,,,,,,
29-02-2008,223.75,224.75,216.2879944,218.5749969,145.3837738,455064,,,,,,
03-03-2008,217.375,217.375,210.25,211.2619934,140.5196075,941920,,,,,,
04-03-2008,214.25,216.1999969,211.25,213.3869934,141.9329529,594140,,,,,,
05-03-2008,212.5,220.7250061,211.25,218.6750031,145.4502716,666508,,,,,,
07-03-2008,215,215.4750061,211,211.6880035,140.803009,496616,,,,,,
10-03-2008,210,213.6750031,207.5,207.9129944,138.2920532,452784,,,,,,
11-03-2008,206.25,207.75,205,205.8119965,136.8945465,473088,,,,,,
12-03-2008,212,212.5,203.75,206.1880035,137.1446838,958776,,,,,,
13-03-2008,204.0249939,204.5,191.25,194.6369934,129.4615784,1003832,,,,,,
14-03-2008,194.75,202.4880066,188.75,200.8869934,133.6187439,683988,,,,,,
17-03-2008,195.25,199.5,193,198.0379944,131.7237244,460300,,,,,,
18-03-2008,197.4250031,207,196,204.3249969,135.9055023,645828,,,,,,
19-03-2008,207.5,210,200.75,202.5,134.6916199,686788,,,,,,
24-03-2008,203.75,209.1999969,202.75,205.8630066,136.9284668,672444,,,,,,
25-03-2008,208.7120056,224.75,208.25,218.9880066,145.6584778,1200520,,,,,,
26-03-2008,220,222.5,212.9750061,219.8249969,146.21521,741308,,,,,,
27-03-2008,215.2749939,218.75,210.0870056,213.2879944,141.8671722,883736,,,,,,
28-03-2008,212.5,218,212.5,217.5249939,144.685379,814816,,,,,,
31-03-2008,216.25,217.25,200.25,202.7250061,134.8412476,675108,,,,,,
01-04-2008,203.75,212.75,202.75,208.6999969,138.815506,481084,,,,,,
02-04-2008,212.5,217.4499969,211.25,212.7120056,141.4840546,341156,,,,,,
03-04-2008,207.75,222.8000031,207.75,221.4880066,147.3213348,892900,,,,,,
04-04-2008,221.25,221.75,215.0119934,217.5379944,144.6939697,431680,,,,,,
07-04-2008,218.75,229.4499969,218.75,225.0249939,149.6739655,938032,,,,,,
08-04-2008,226.25,228.75,218.875,221.3249969,147.2128754,785152,,,,,,
09-04-2008,220,223.0619965,217.25,219.1629944,145.7749023,416592,,,,,,
10-04-2008,218.0749969,229.8249969,217.5,225.1880035,149.7824097,815644,,,,,,
11-04-2008,245,245,223.25,227.0379944,151.0128632,821404,,,,,,
15-04-2008,226.25,247,219.25,243.7749939,162.1453857,2413252,,,,,,
16-04-2008,246.25,250.0119934,240.7879944,243.6130066,162.037674,1191760,,,,,,
17-04-2008,245.25,252.5,245.25,250.2250061,166.4356232,1168612,,,,,,
21-04-2008,253.75,259.6749878,246.625,248.1369934,165.0467224,1070408,,,,,,
22-04-2008,242.25,245,220.2879944,221.7619934,147.5036163,3216232,,,,,,
23-04-2008,223.75,227.1999969,220.125,222.4750061,147.9777985,1174024,,,,,,
24-04-2008,233.9750061,242.5,216.25,222.4880066,147.986496,1332304,,,,,,
25-04-2008,224,225.5,221.25,222.4499969,147.9612427,567080,,,,,,
28-04-2008,221.75,225,218.7879944,220.75,146.8305054,458252,,,,,,
29-04-2008,222.25,233.25,218,227.6999969,151.4532013,3084920,,,,,,
30-04-2008,228.75,233.75,226.7879944,229.8869934,152.9078674,1703128,,,,,,
02-05-2008,232.5,240.25,232.5,235.1880035,156.4338074,1347368,,,,,,
05-05-2008,236.25,238.5,229.75,231.1369934,153.7393494,1116304,,,,,,
06-05-2008,228.625,237.75,218.7250061,234.4620056,155.950943,1271752,,,,,,
07-05-2008,237.5,244.75,236,241.5500031,160.665451,2558816,,,,,,
08-05-2008,241.5,242.75,229.7879944,235.9250031,156.924057,1022448,,,,,,
09-05-2008,233.75,238.5,227.5,229.3630066,152.5593872,1414556,,,,,,
12-05-2008,225.2619934,233.5,225.2619934,231.8249969,154.1969604,1490792,,,,,,
13-05-2008,234.25,236.25,222.7749939,226.4250031,150.6051788,641096,,,,,,
14-05-2008,225,244.9750061,223.5,242.4880066,161.2893677,3407952,,,,,,
15-05-2008,243.9250031,250.0119934,238.75,246.3630066,163.8668213,2584736,,,,,,
16-05-2008,249.5,250.0379944,242.125,244.0379944,162.3203278,1633404,,,,,,
20-05-2008,244.0379944,244.4499969,237.1369934,238.1880035,158.4292755,1134872,,,,,,
21-05-2008,238.1880035,242,234.2619934,240.9880066,160.2916718,1581708,,,,,,
22-05-2008,237.5,246.25,237.5,239.1629944,159.0777588,2280112,,,,,,
23-05-2008,241.25,244.6750031,232,233.4250031,155.2611694,927180,,,,,,
26-05-2008,231.25,241.2120056,230.3000031,239.6999969,159.434967,1760588,,,,,,
27-05-2008,240,246.25,236.25,241.6499939,160.7319641,1640836,,,,,,
28-05-2008,243.75,253.9750061,242.9750061,252.4250031,167.8988953,1890172,,,,,,
29-05-2008,253.75,256.6879883,247,248.8370056,165.5123291,1707460,,,,,,
30-05-2008,248.8370056,261.9869995,244.3249969,257.3120117,171.1494598,3057284,,,,,,
02-06-2008,257,263.5,241.2879944,246.1629944,163.7337646,1139024,,,,,,
03-06-2008,242.5,247.5,235.5119934,244.7120056,162.7686157,1247560,,,,,,
04-06-2008,244.7120056,244.7120056,236.0500031,239.5249939,159.3185577,1302924,,,,,,
05-06-2008,239.5249939,249,239.5249939,245.6880035,163.4178009,2042740,,,,,,
06-06-2008,248.5,249.4499969,235.1369934,239.8999939,159.5679779,1476100,,,,,,
09-06-2008,235,241.25,222.75,228.9129944,152.2599945,1287004,,,,,,
10-06-2008,227.25,228.9129944,216.8000031,220.0119934,146.3395386,1088488,,,,,,
11-06-2008,223.5,227.4880066,220,223.2120056,148.4680481,736448,,,,,,
12-06-2008,217,225.4620056,214.5,222.125,147.7450409,689604,,,,,,
13-06-2008,224.75,230.2749939,220.75,226.9129944,150.9297333,1828668,,,,,,
16-06-2008,230,231.9880066,225.8249969,227.6369934,151.4113312,2048556,,,,,,
17-06-2008,227.5,231.75,225.8249969,230.3500061,153.2158203,1252312,,,,,,
18-06-2008,231.25,231.25,222.75,225.125,153.0628357,1951496,,,,,,
19-06-2008,223.75,223.9750061,219.5619965,221.4880066,150.5900726,965924,,,,,,
20-06-2008,223.75,225,210.5119934,215.8500061,146.7568207,1136300,,,,,,
23-06-2008,212.75,219.75,211,214.4499969,145.8049469,1210324,,,,,,
24-06-2008,215,216.1999969,205.7879944,210.9880066,143.4510498,1309220,,,,,,
25-06-2008,205,221.5,200,219.4380035,149.1962891,1075752,,,,,,
26-06-2008,221.25,222.4750061,215.5500031,219.2120056,149.0426178,1050268,,,,,,
27-06-2008,216.25,218,212.5,216.3000031,147.0627136,1553448,,,,,,
30-06-2008,216.2250061,219.5,212.8119965,214.6999969,145.974884,1016284,,,,,,
01-07-2008,214.6999969,219.7250061,208.75,211.6880035,143.9270172,871196,,,,,,
02-07-2008,209.5,222,209.5,219.4880066,149.2302856,869124,,,,,,
03-07-2008,218.5,219.5,205.25,213.7250061,145.3119965,1041724,,,,,,
04-07-2008,211.2749939,217.25,208.8119965,210.9380035,143.4171143,488520,,,,,,
07-07-2008,212.5,215.9880066,208.8249969,213,144.8190918,381820,,,,,,
08-07-2008,213,213,204.5379944,206.6750031,140.5187073,1101732,,,,,,
09-07-2008,212.4380035,222.25,212.4380035,218.9129944,148.839325,820224,,,,,,
10-07-2008,221.25,222.5,213.25,217.25,147.7086182,969248,,,,,,
11-07-2008,220.5,222.5,196.75,199.8000031,135.8443909,1780440,,,,,,
