Date,Volume,AO,ROC_12,ROC_26,ROC_50,ROC_200,EMA_12,EMA_26,EMA_50,EMA_200,EMV_12,EMV_26,EMV_50,EMV_200,MFI_12,MFI_26,MFI_50,MFI_200,RSI_12,RSI_26,RSI_50,RSI_200,ADI,CCI_14,CCI_20,MACD,ATR_14,ATR_20,ATR_50,WILLR_14,WILLR_20,WILLR_125,VWMA_14,VWMA_20,STOCH_d,STOCH_k,SMA_12,SMA_26,SMA_50,SMA_200,Signal
12-02-2004,203872,-10.63449988,-2.29298487,-3.365924587,18.28192404,231.7277572,124.0849336,126.0116833,121.3224433,90.33465098,1135.82119,1135.82119,1135.82119,1135.82119,48.19997372,55.70734138,63.87341334,61.09153282,48.39141484,49.75164799,50.73040754,51.3848332,332297408,-31.27845998,-29.96881053,-1.926749631,24.530064,23.30218749,17.4816245,-88.72585263,-88.72585263,-66.54130045,124.3810867,127.4503103,0.118577948,0.086403097,126.3666681,128.6572313,124.7352405,79.35018768,BUY
13-02-2004,137840,-9.001559157,0.894524243,-4.999609423,26.15696758,253.1844355,123.6661745,125.6673363,121.3240337,90.64339076,-1105.221634,-1105.221634,-1105.221634,-1105.221634,42.62658895,53.79654165,65.48268574,61.21247957,48.96538674,50.03259833,50.90985256,51.46179869,332435248,-20.43173893,-26.92660638,-2.001161826,23.12613086,22.38082812,17.22949201,-86.82169528,-86.82169528,-65.11324873,122.6948389,126.6782149,0.092606516,0.069375998,126.4563344,128.4115774,125.2385005,79.78519018,WAIT
16-02-2004,277000,-7.465235475,3.11363514,-1.261775366,26.59327775,262.7251006,123.7464559,125.5577561,121.4363462,90.977168,10632.89711,10632.89711,10632.89711,10632.89711,53.28795666,52.28093024,67.0794658,61.41637588,49.63886564,50.35081609,51.11012286,51.54677446,332712248,-6.889480756,-15.72437458,-1.811300225,21.99212151,21.62428671,17.02990217,-84.72288068,-84.72288068,-64.10174207,122.4975154,126.1943295,0.083766636,0.095520812,126.7688344,128.350539,125.7602606,80.2349427,WAIT
17-02-2004,142416,-5.732955933,4.281647275,0.212182731,24.96277216,258.2206205,123.8182315,125.4581443,121.5452345,91.30787277,0,0,0,0,50.42890935,54.52689925,66.79327558,61.48321698,49.64527925,50.35372529,51.11192344,51.54752871,332854664,-7.873905811,-15.65417057,-1.639912846,20.65339855,20.70557237,16.75430412,-84.70431166,-84.70431166,-66.1322521,122.2787625,125.7200863,0.096503327,0.12461317,127.1938343,128.3606544,126.2565205,80.68263269,SELL
18-02-2004,100136,-5.182735757,-48.38913053,-3.521717594,20.18572168,248.4236692,123.6846569,125.2723556,121.6003232,91.62271978,-3282.73153,-3282.73153,-3282.73153,-3282.73153,48.31314239,51.72726252,64.98811587,61.36503091,49.29917654,50.19914306,51.01504287,51.50680874,332954800,-13.18156078,-19.65870696,-1.587698694,19.45851316,19.86654391,16.4977181,-85.64264779,-85.64264779,-67.52086984,121.8542191,125.1188288,0.116661533,0.129850618,117.5875835,128.1880388,126.6695204,81.12094519,WAIT
19-02-2004,287328,-5.270235735,8.128432325,-6.167926706,15.70166807,234.824271,122.79471,124.7262553,121.4552126,91.88418527,-7987.383851,-7987.383851,-7987.383851,-7987.383851,47.32924645,48.39130442,65.60172252,61.11536439,47.84427681,49.56638743,50.6235459,51.34382201,333242128,-29.78037184,-33.77697212,-1.931545377,18.52933343,19.19571656,16.29676368,-89.39450158,-89.39450158,-72.7149117,120.7324193,123.9910242,0.119117179,0.102887749,118.3261668,127.8899618,126.9895204,81.53438269,WAIT
20-02-2004,171344,-5.773544513,7.158309935,-5.784614555,12.52839758,230.6788106,122.0396778,124.2196439,121.3152827,92.14291975,-9182.915655,-9182.915655,-9182.915655,-9182.915655,52.25033668,48.59957673,63.79345899,60.92683684,47.8403118,49.56471474,50.62252539,51.34340165,333413472,-11.55226398,-40.71634387,-2.179966088,17.54509532,18.47343073,16.06582841,-40.88289725,-89.40416019,-72.72276817,119.6204383,122.8096576,0.141091419,0.190535891,118.9824168,127.6115773,127.2520204,81.94556768,WAIT
23-02-2004,103808,-6.942853299,2.947546387,-7.047778408,2.993938258,230.8729825,121.1951125,123.6515224,121.128409,92.3857763,1264.353422,1264.353422,1264.353422,1264.353422,44.39008641,44.20739016,61.59587079,60.79245177,47.39960573,49.38646069,50.5156605,51.29999114,333517280,-21.8658472,-42.66364399,-2.456409891,16.54187423,17.7247592,15.81451184,-46.42485782,-90.39747217,-73.53074396,119.4762673,121.506615,0.172053623,0.222737229,119.2605006,127.2716927,127.3197804,82.35219271,WAIT
24-02-2004,103368,-8.46543247,2.528012516,-8.442244779,-2.70499112,229.0922187,120.2574026,123.0180761,120.8920008,92.61178846,-4271.270552,-4271.270552,-4271.270552,-4271.270552,45.16650951,45.69674234,58.51297612,60.72697481,46.88857242,49.18693971,50.39792256,51.2527584,333620648,-63.04731527,-49.21772658,-2.760673522,15.60402625,17.00912136,15.56646165,-66.5789554,-91.47474149,-74.40701199,119.0672099,120.6445243,0.20600428,0.204739718,119.4970004,126.8635004,127.2557803,82.75281771,BUY
25-02-2004,123224,-9.688373341,-1.416973006,-5.781763784,-4.172673108,232.5907352,119.5562633,122.4759962,120.6883928,92.84152188,71.41257914,71.41257914,71.41257914,71.41257914,44.86438032,44.91206514,57.28220641,60.78038385,47.14580341,49.27512898,50.44668863,51.2714165,333743872,-64.86335194,-46.06673553,-2.919732916,14.63231009,16.2586653,15.29513242,-66.66669481,-91.02897741,-74.04442039,118.6896952,119.8704716,0.176331986,0.10151901,119.3584169,126.5904233,127.1550203,83.1573802,WAIT
26-02-2004,161112,-10.21995531,-3.514376997,-0.110253583,-9.191501826,231.382597,118.5860689,121.7925891,120.3966911,93.04459132,-1627.483452,-1627.483452,-1627.483452,-1627.483452,45.60415397,46.95817249,55.16123257,60.65967666,46.15014055,48.91461035,50.24087959,51.19100776,333904984,-99.29602281,-51.12666576,-3.206520142,13.93985962,15.69263221,15.08798984,-81.69014085,-92.84918309,-75.52500468,117.9618285,118.8849286,0.111914732,0.029485467,119.0146669,126.5856156,126.9257603,83.5527552,WAIT
27-02-2004,104080,-10.533264,-5.498232283,6.31360356,-6.681445225,235.7814112,117.8285203,121.1903234,120.1325857,93.24973969,-4443.257915,-4443.257915,-4443.257915,-4443.257915,36.33772765,50.44177272,51.90281709,60.59697566,46.35796539,48.97989469,50.27568998,51.2039415,334009064,-111.1213555,-54.68699317,-3.361803146,13.12451262,15.03425067,14.83673008,-79.36899964,-92.54308907,-75.27602293,117.2794859,117.9728527,0.059661532,0.047980118,118.4635836,126.845231,126.7630003,83.95181522,WAIT
01-03-2004,82352,-10.54988744,-1.484007107,-1.711521677,-5.329017138,264.7432707,117.7067483,120.88267,120.0111902,93.48642887,11545.49937,11545.49937,11545.49937,11545.49937,43.34966198,43.41275076,53.96602996,60.69150127,48.14632491,49.52938256,50.5647716,51.31016318,334091416,-56.00754249,-18.78808576,-3.175921704,12.48976164,14.49443809,14.62475545,-67.48344842,-44.40620699,-73.23643999,117.082391,117.4081624,0.091003029,0.195543501,118.3166669,126.7668466,126.6312404,84.37656273,SELL
03-03-2004,78544,10.58894099,-6.311402746,-4.307990158,-1.844996956,281.1629809,132.646547,128.3104506,124.1652892,95.09889898,-565931.6449,-565931.6449,-565931.6449,-565931.6449,24.18249924,45.49972615,55.88519565,60.64552531,47.80797542,49.23888017,50.20696397,51.10078155,334169960,-41.55710226,-38.65100254,4.336096325,27.0230288,24.58428511,18.71705983,-96.3379717,-93.93576808,-73.6516109,131.124295,127.9185809,0.416745157,0.525815134,127.0561663,126.4086544,128.8457602,85.82550021,BUY
04-03-2004,94288,11.44197861,-4.649266998,-1.537156122,-50.0419677,285.3208832,130.4606172,127.5791583,123.9406898,95.33112888,3919.175823,3919.175823,3919.175823,3919.175823,21.16912469,41.54505372,56.21833817,60.74378049,48.18858534,49.44998184,50.34090057,51.15871624,334264248,-35.72186225,-33.39708286,2.881458945,25.47674103,23.62382085,18.45021863,-94.6292932,-92.95578704,-72.38978586,130.0567431,127.4388051,0.474382778,0.368456365,126.5749168,126.3375391,126.4730203,86.26400273,SELL
05-03-2004,125072,12.73594881,-4.910934961,-2.927648145,-1.298433452,287.44658,128.376215,126.7889986,123.665055,95.54586394,4205.08062,4205.08062,4205.08062,4205.08062,29.69408571,45.67025182,57.56412727,60.87156288,47.91002826,49.29416564,50.24011961,51.1142348,334389320,-32.72520765,-34.05379423,1.587216373,23.9909026,22.67637996,18.17471432,-95.87806654,-94.4291737,-73.3119801,128.8135816,126.7888148,0.315322925,0.051697275,126.0717506,126.2019237,126.4422604,86.69768775,WAIT
08-03-2004,55216,13.38768988,-1.495335424,-2.498466121,-5.300194839,275.2407049,126.493259,125.9999617,123.3698372,95.75075088,-7674.397679,-7674.397679,-7674.397679,-7674.397679,35.59667459,40.98404,56.50672846,60.77092167,47.75708015,49.21226244,50.18805057,51.09156054,334444536,-35.5430164,-41.54102783,0.49329724,22.49155241,21.69256096,17.87122003,-96.51227402,-95.05379715,-73.78032969,127.5363817,126.042872,0.157100511,0.051147894,125.9248339,126.0874622,126.3122604,87.12362275,WAIT
09-03-2004,63112,-10.43002984,-4.187912192,-52.58684267,-3.244874889,261.1510738,124.4096802,125.0332977,122.961216,95.92188765,-15909.71971,-15909.71971,-15909.71971,-15909.71971,39.20144053,40.36396579,57.81941365,60.69299369,47.08278743,48.86503266,49.97073114,50.99806265,334507648,-46.01758701,-60.05514648,-0.623617475,21.1269416,20.77728297,17.58153565,-99.12029707,-99.12029707,-75.99333001,125.9111622,124.9992431,0.047270501,0.038966334,125.5134169,121.2691926,126.2365004,87.53199774,WAIT
10-03-2004,54992,-11.22460635,-3.646503551,2.992562535,-2.938629202,251.0746564,122.5466529,124.0900907,122.5431292,96.08485398,-6701.09386,-6701.09386,-6701.09386,-6701.09386,41.11260277,42.3137222,58.7201224,60.61697119,46.93534383,48.7920109,49.92574038,50.97894004,334562640,-47.376599,-62.14733285,-1.543437719,19.9232316,19.9521689,17.31540497,-99.21620569,-99.21620569,-76.38762414,124.2945149,123.9147814,0.039473027,0.028304852,125.1592503,121.3946926,126.1685005,87.93356026,BUY
11-03-2004,85672,-12.29806759,-1.814072515,2.726975213,-6.058189384,244.0243723,121.0797834,123.2694914,122.1693595,96.2532833,-4739.768121,-4739.768121,-4739.768121,-4739.768121,41.90885142,46.26113699,57.49353437,60.49077536,47.13317968,48.87903829,49.97608218,50.99916759,334648312,-48.9762859,-63.6243266,-2.189708012,18.69921524,19.09391058,17.02483692,-98.06642277,-98.06642277,-76.12889522,122.826134,122.9361053,0.029561279,0.021412651,124.9852505,121.5100773,126.0227405,88.33437027,SELL
12-03-2004,125040,-10.21651755,-3.72774073,-1.612885835,-8.332510298,227.1277637,119.5885861,122.389307,121.7465219,96.40386756,-4809.030621,-4809.030621,-4809.030621,-4809.030621,29.99813776,40.78951582,56.16069743,60.33908986,46.69969194,48.68265684,49.85934497,50.95094347,334773352,-53.42691502,-68.54715823,-2.800720828,17.68584279,18.3648151,16.7745802,-97.70097463,-97.70097463,-77.11688728,121.187515,121.8302292,0.022344167,0.017314997,124.6258341,121.4398466,125.8202405,88.72105528,WAIT
15-03-2004,61336,-11.13188533,-1.655629139,-0.790116896,-12.75790935,213.291146,118.3249575,121.5734324,121.3397956,96.55283405,10718.16974,10718.16974,10718.16974,10718.16974,39.6860588,43.53609653,53.94925095,60.31511216,46.69623186,48.6811546,49.85846732,50.95058588,334834688,-47.91253745,-58.8149149,-3.248474874,16.72435391,17.65782427,16.52358857,-97.7105315,-97.7105315,-77.12418386,119.5964674,120.7707149,0.017834867,0.014776955,124.4695841,121.4057312,125.4945004,89.10018028,WAIT
16-03-2004,103888,-11.9034742,-3.519205988,-6.561690198,-11.53650296,223.9645717,116.9921952,120.6911042,120.8818429,96.68327354,-11041.9317,-11041.9317,-11041.9317,-11041.9317,39.86180764,39.97326504,50.51714723,60.30083741,46.16363528,48.45917632,49.73096516,50.89933899,334938576,-57.78036991,-71.40566321,-3.698909037,15.84225721,16.99368306,16.2806168,-97.90517204,-97.90517204,-78.776348,117.8124962,119.6090722,0.012959179,0.006785586,124.1362508,121.109539,125.2084805,89.4792403,BUY
17-03-2004,217816,-12.34894151,-5.937442838,-6.208308893,-10.45242784,221.42481,115.9300109,119.9056889,120.4585548,96.81665387,1535.127729,1535.127729,1535.127729,1535.127729,47.05208111,46.00721619,52.70094277,60.44987507,46.32970359,48.5198877,49.76356526,50.91167916,335156392,-51.9928001,-62.24837147,-3.97567799,14.88923883,16.2689989,16.00500446,-97.56994097,-97.56994097,-78.51532174,116.1428291,118.557291,0.008862332,0.005024457,123.5571671,120.8292697,124.9514804,89.85843029,WAIT
18-03-2004,92872,-12.66639151,-54.36291858,-11.18270996,-16.37965014,206.1984797,114.5292395,118.9367488,119.9239055,96.91623938,-7110.25355,-7110.25355,-7110.25355,-7110.25355,43.43918786,40.50598574,50.11300818,60.34673767,45.16552551,48.06883382,49.51259583,50.81336832,335249264,-58.6917356,-70.56930692,-4.407509225,14.15965056,15.68929911,15.77840443,-99.55016862,-99.55016862,-80.51470923,114.0682095,117.2559954,0.004486594,0.001649738,112.9530004,120.3119618,124.5329803,90.21811777,WAIT
19-03-2004,123576,-9.646073577,-9.615810965,-11.4797981,-16.38878848,203.4978295,113.0881262,117.9163972,119.3450074,96.99828677,-6620.424144,-6620.424144,-6620.424144,-6620.424144,42.17758538,41.79359754,46.82445487,60.29126069,44.54321991,47.83314198,49.38307636,50.76315914,335372840,-64.09456707,-79.32718025,-4.828271036,13.39824695,15.07983416,15.53283635,-99.48909699,-99.48909699,-81.53370086,111.8369718,115.8490575,0.002774645,0.001649738,112.0206674,119.7874234,124.1207204,90.57067778,WAIT
22-03-2004,98968,-11.22019077,-15.20880119,-17.25237188,-18.97942273,187.647712,111.1399534,116.6207384,118.6030464,97.03238345,-17300.73513,-17300.73513,-17300.73513,-17300.73513,34.17266913,37.83312547,47.20816687,60.17788039,42.71439544,47.1482961,49.01043215,50.61996787,335471808,-180.59919,-97.78195785,-5.480784997,12.79208664,14.57144258,15.32041967,-99.16665213,-99.86922992,-84.43627401,109.0872293,114.0515721,0.001099826,0,110.519584,118.9821158,123.6502205,90.8982403,WAIT
23-03-2004,92408,-13.12144051,-18.05802574,-22.8588911,-24.82618968,171.9659537,108.779961,115.0784617,117.7088094,97.02012096,-38934.00578,-38934.00578,-38934.00578,-38934.00578,24.14724361,30.21313698,45.15770199,60.06550442,40.92472468,46.47267478,48.64472428,50.48024271,335564216,-201.476454,-119.0391667,-6.298500664,12.39622331,14.20537045,15.15901128,-93.39448421,-98.71497191,-87.27022001,106.9936772,111.8903961,0.000549913,0,108.7602507,117.8902696,123.0174605,91.20111532,WAIT
24-03-2004,88208,-15.66629345,-19.53469083,-24.76632971,-25.62674428,168.0530627,106.421505,113.4763532,116.7574834,96.98459734,-12399.66896,-12399.66896,-12399.66896,-12399.66896,23.80379546,25.50960712,43.8136205,60.02534941,39.99584478,46.12341435,48.45725257,50.40918738,335652424,-184.3397262,-125.503337,-7.054848176,11.76077879,13.67010193,14.92583105,-97.54387036,-99.50468993,-88.71017469,104.7825052,109.5973148,3.70E-17,0,106.8696671,116.7070773,122.3734604,91.49405281,BUY
25-03-2004,107968,-17.78702911,-14.81850011,-21.74664179,-23.10689189,176.870508,104.8508891,112.1975494,115.9517979,96.97691479,3209.277449,3209.277449,3209.277449,3209.277449,31.03246277,28.96801519,45.31617379,60.10474283,41.69298295,46.61392346,48.69442951,50.49151883,335760392,-129.1256896,-107.1428522,-7.34666027,11.1885803,13.17409683,14.70231443,-86.809518,-97.54997233,-87.0174636,103.1776482,107.6732816,0.022376188,0.067128563,105.4748758,115.6787121,121.7952104,91.80136532,WAIT
26-03-2004,293480,-18.25247031,-9.082817721,-13.40118986,-18.57210267,197.234361,104.4276751,111.4495826,115.40859,97.02789075,15625.00188,15625.00188,15625.00188,15625.00188,45.46378316,39.04094198,44.03786255,60.2880269,45.29059333,47.66991271,49.20276052,50.66695013,336053872,-48.55310614,-69.26736294,-7.021907479,11.05278874,12.97976691,14.59401811,-59.65481233,-93.38404481,-83.66625925,102.5549289,106.3910933,0.121621588,0.297736202,104.6248754,115.0710197,121.3294704,92.14011532,WAIT
29-03-2004,72056,-17.57622064,-8.914095322,-12.6807853,-18.11665807,189.8641361,104.1984949,110.8190953,114.9195474,97.08669784,14571.99956,14571.99956,14571.99956,14571.99956,50.95044263,43.213168,46.05117431,60.28124425,45.80977431,47.82269128,49.27575459,50.69194427,336125928,-17.72367093,-54.62968486,-6.620600386,10.57758965,12.55077864,14.39013778,-55.43890127,-92.79108172,-83.15119776,102.1776293,105.2437721,0.305323392,0.551105411,103.7853756,114.4960582,120.8739705,92.47724283,WAIT
30-03-2004,49096,-15.81261767,-7.103165082,-11.21836485,-15.73697402,196.2777401,104.0871878,110.2750881,114.4707416,97.15026302,-1718.571778,-1718.571778,-1718.571778,-1718.571778,54.01755528,44.25844437,44.47307806,60.2724196,46.16689769,47.92401366,49.32337056,50.70802764,336175024,-11.4321487,-46.63733663,-6.187900358,9.987190141,12.03883953,14.14857495,-50.05821077,-62.36842641,-82.93583786,101.9672814,104.2147315,0.533900942,0.752861213,103.126042,113.9931735,120.4874704,92.81999283,SELL
31-03-2004,58440,-13.76364721,-8.821546081,-11.77236803,-10.42998628,188.085115,103.6968516,109.6287855,113.964046,97.19404153,-14557.66592,-14557.66592,-14557.66592,-14557.66592,49.61031911,45.18889584,46.54726559,60.2055929,45.00698496,47.57955514,49.1545853,50.64850775,336233464,-31.45020316,-61.17684171,-5.931933869,9.566676451,11.64189748,13.94760342,-59.02210162,-69.12279631,-84.77283168,101.5843151,103.6242626,0.686380156,0.755173845,102.3072923,113.4720198,120.2509705,93.15149284,BUY
01-04-2004,41872,-11.62894092,-4.490163854,-9.474501534,-2.033451389,176.6272726,103.8570282,109.266505,113.6022402,97.26910578,14194.30563,14194.30563,14194.30563,14194.30563,55.2895832,43.21249452,49.93385733,60.09097068,47.39479596,48.22056171,49.44692736,50.7447361,336275336,9.906544095,-30.54081689,-5.409476874,9.165485058,11.25730245,13.74765129,-44.17695081,-57.93684575,-82.79547346,101.7355767,103.4078886,0.781057676,0.835137969,101.8969587,113.0504045,120.2074904,93.48587034,SELL
02-04-2004,70416,-10.68239654,-7.063441209,-9.658281272,-14.0776829,143.3103408,103.619331,108.7513562,113.1594855,97.3192838,-1659.780111,-1659.780111,-1659.780111,-1659.780111,43.10449211,45.04831924,43.9056802,59.76835192,45.74585093,47.75837427,49.22714564,50.66917522,336345752,4.747459008,-36.12662504,-5.132025275,8.844736343,10.92818748,13.56619833,-48.31353265,-63.57334682,-84.30020437,101.6266953,103.0257049,0.805330833,0.825680684,101.2489586,112.629712,119.8722304,93.78718033,BUY
05-04-2004,41104,-10.06041112,-1.33395316,-7.268920881,-55.74217752,130.6345728,103.8932803,108.5031078,112.8551921,97.39968895,8504.332759,8504.332759,8504.332759,8504.332759,48.98934081,48.05738153,44.20118305,59.53094977,48.24615848,48.41293031,49.51858251,50.7629663,336386856,47.52614891,-5.899873865,-4.609827461,8.494255428,10.57867829,13.37363443,-31.62161337,-45.41531883,-82.38486559,102.0158621,103.0071407,0.862304133,0.926093746,101.130209,112.3119428,117.2172305,94.08568033,WAIT
06-04-2004,60808,-9.089528678,1.402596411,-8.886079871,-12.29644103,142.6325351,104.3153912,108.3648776,112.6113414,97.4916025,8561.780242,8561.780242,8561.780242,8561.780242,57.93719872,47.42573372,46.64327431,59.71136267,49.26785932,48.68080695,49.6367484,50.80062551,336447664,90.26314881,24.10841275,-4.04948645,8.100022789,10.1984943,13.16566171,-23.59285444,-39.25993235,-81.61761519,102.6105527,103.1575146,0.892622726,0.926093746,101.2531255,111.9119427,116.9182106,94.39911533,WAIT
07-04-2004,18536,-8.014234408,4.207118094,-55.292106,-12.99974287,148.2063571,104.3668697,108.0897016,112.299132,97.56283036,-18612.4417,-18612.4417,-18612.4417,-18612.4417,62.62867037,47.06235727,43.0689226,59.82682439,47.62048693,48.26214626,49.44703283,50.73797601,336466200,67.03549747,8.186391416,-3.722831927,7.726806875,9.832319581,12.95984848,-21.96720311,-44.58671771,-82.85005397,102.9731766,103.1487123,0.931470979,0.942225443,101.6052087,106.9340583,116.6054706,94.71155285,WAIT
08-04-2004,26864,-7.44717589,9.525051889,-9.819506293,-12.88048625,147.6836942,104.4527364,107.8552795,112.0099505,97.63608581,-2908.167064,-2908.167064,-2908.167064,-2908.167064,66.70986792,48.26944491,44.60698263,59.98542413,47.88359155,48.32611183,49.47430522,50.74642492,336493064,67.14454192,13.90050646,-3.40254314,7.353463527,9.465703602,12.75065151,-20.16391441,-43.30615173,-82.67948395,103.3931817,103.2025293,0.920671388,0.893694974,102.3656254,106.4946354,116.2952106,95.02436537,WAIT
12-04-2004,111784,11.9530746,11.45952684,-8.274602598,-54.984575,144.4867502,118.6015929,114.8050781,115.5092148,98.83707364,-794084.6563,-794084.6563,-794084.6563,-794084.6563,59.93456889,40.05466911,41.0521775,59.88389393,48.28878488,48.94815298,49.64512836,50.71014575,336604848,-13.0005655,-7.716413197,3.796514837,20.8783697,18.83173545,16.42425589,-87.62767019,-87.62767019,-81.24484552,117.4939631,113.1314534,0.821751427,0.677864333,112.9844176,109.6384046,115.4902106,96.1793054,WAIT
13-04-2004,280840,13.43072151,12.20567891,-1.356160882,5.067081602,156.0044614,117.9801166,114.7870721,115.472069,98.99354053,19137.90145,19137.90145,19137.90145,19137.90145,60.86178723,48.44217861,45.3996161,59.96404919,49.92321918,49.88118658,50.18084024,50.91150739,336885688,9.061485877,29.47630799,3.193044503,20.19148622,18.45324873,16.3210108,-82.18025518,-81.37318931,-76.70212744,118.0500816,113.6924173,0.676150149,0.456891139,114.0229174,109.5778275,115.6007104,96.52836538,WAIT
15-04-2004,199824,37.4632657,14.77361951,5.754227792,4.901383875,151.0161184,132.5689712,122.9236188,119.8832801,100.472198,-385776.9837,-385776.9837,-385776.9837,-385776.9837,46.70675621,46.58324637,44.69306391,59.61737505,49.31162374,49.90806773,50.24327049,50.89993304,337085512,-9.204335184,10.04047095,9.645352407,33.12464397,27.77704965,20.19263364,-85.46989271,-80.92612206,-74.35070969,133.3294197,125.5115982,0.365443023,0.309547023,125.8124173,114.2946352,118.0939505,97.81242538,SELL
16-04-2004,135664,19.24439711,15.3126489,3.617312674,4.309559238,145.7502513,130.1891292,122.4922395,119.7741318,100.6376488,1324.7395,1324.7395,1324.7395,1324.7395,42.44576163,45.49383198,44.70831505,59.26728388,49.09456593,49.76253494,50.14704358,50.85744231,337221176,-12.65145912,6.978902828,7.696889733,31.1389549,26.65444701,19.8952809,-86.75701957,-82.14482238,-75.38509745,132.5983527,125.6672575,0.307509141,0.283089493,127.1082503,114.4518659,118.1907104,98.15967537,WAIT
19-04-2004,116984,23.5057207,2.40982461,-3.70330466,-8.606629018,125.044856,126.6618787,121.3640737,119.2834601,100.7035627,-69766.49853,-69766.49853,-69766.49853,-69766.49853,35.78022065,45.65736333,42.47092217,59.2560748,47.73765671,48.88498083,49.57356428,50.60611946,337338160,-34.80812953,-21.61277395,5.297805053,29.68974372,25.86422459,19.71437525,-94.37599145,-89.35875268,-81.50801467,130.4206766,124.8291171,0.231438776,0.101679811,127.3185838,114.293212,117.9886905,98.45767288,BUY
20-04-2004,101872,23.01086771,9.249164705,0.359148396,-4.771031714,145.9295922,124.3715899,120.653772,118.9890107,100.8137263,-5828.392493,-5828.392493,-5828.392493,-5828.392493,43.74065088,46.51450625,45.00836259,59.41524409,48.45065381,49.31143603,49.84206451,50.71839829,337440032,-34.93301701,-21.93699885,3.717817893,27.94319053,24.8329133,19.42484773,-91.76930477,-86.04949476,-78.69923895,128.8086672,124.3882291,0.157802082,0.08863694,128.1071676,114.3085967,117.8766905,98.78929789,WAIT
21-04-2004,152976,0.154838517,9.286529291,5.039120978,-4.229472394,152.8825587,122.9587305,120.2489003,118.8399516,100.9567539,10532.89763,10532.89763,10532.89763,10532.89763,49.17605138,51.63508185,43.99330378,59.56646963,49.0244015,49.6418808,50.04731788,50.80339614,337593008,-27.26638908,-12.75931944,2.709830188,26.26689109,23.81501756,19.12585074,-89.10029049,-84.2573472,-76.57507405,127.5543438,124.1963175,0.091033464,0.082783641,128.9228344,114.5211352,117.7749506,99.13748791,SELL
22-04-2004,42976,-0.621778915,6.025108883,2.701474359,-4.829971755,150.4835105,121.436156,119.7165371,118.6133651,101.0772041,996.1964386,996.1964386,996.1964386,996.1964386,44.95990601,46.34521384,45.42364083,59.45566544,48.65639588,49.43311068,49.91747882,50.74859971,337635984,-30.99882108,-18.02643091,1.719618969,24.63532766,22.79551684,18.81183379,-92.22328562,-88.68233317,-77.89824631,125.917029,123.6984147,0.081270951,0.072392272,129.4582507,114.6355198,117.6601904,99.47711039,WAIT
23-04-2004,43096,-1.799573337,6.593407955,4.423127768,-8.085657074,150.0420397,119.9152094,119.1116086,118.3363705,101.1814111,-16888.18332,-16888.18332,-16888.18332,-16888.18332,44.01806203,47.26384563,43.51149047,59.49607865,48.37466538,49.27982281,49.82367523,50.70950563,337679080,-36.64968631,-25.37140065,0.803600803,23.17923283,21.868241,18.52059711,-93.77866157,-91.05517673,-78.83927222,123.975734,122.9762769,0.071046963,0.057964977,130.0332508,114.8172508,117.4639305,99.8117979,WAIT
27-04-2004,187792,17.05911874,-49.98808964,4.505843922,-15.50803932,127.9044488,131.0452094,125.1948635,121.7586797,102.4199589,-474040.1959,-474040.1959,-474040.1959,-474040.1959,39.13076854,47.82906682,36.66366758,59.20925274,47.38208665,48.71464435,49.42231857,50.46991423,337866872,-51.86481591,-44.93679121,5.85034589,35.89204323,30.98971295,22.35556165,-99.04287382,-96.16650769,-82.94694671,132.8601627,130.8650389,0.14395477,0.179922467,131.1395003,119.5273661,119.0569106,100.9984854,BUY
28-04-2004,61280,15.46201553,-0.023314055,11.91335493,-12.79951192,130.1325332,127.3787153,123.8628735,121.1882608,102.4676509,-17251.74895,-17251.74895,-17251.74895,-17251.74895,40.58220415,48.29023681,37.05204862,59.09894699,47.67578098,48.89251931,49.53881799,50.5217173,337928152,-53.68985675,-47.64409799,3.515841818,33.63189729,29.6527273,21.99345042,-96.85164057,-95.3368544,-81.53851326,129.1700003,129.1056291,0.181573011,0.1708197,131.1374168,119.9663274,118.7421706,101.3016129,SELL
29-04-2004,31952,14.14448554,-7.309573138,13.63082612,-9.933840402,127.7490693,124.1186058,122.5536238,120.6000154,102.5046693,26622.94175,26622.94175,26622.94175,26622.94175,26.57805982,50.58958752,39.9017107,59.07799957,47.54465497,48.81277038,49.48613639,50.49767526,337960104,-50.14390027,-45.6586746,1.564981944,31.52783341,28.37884109,21.63708147,-97.66593562,-96.13841365,-82.17644317,125.3213817,127.2216341,0.11888516,0.005913313,130.4395841,120.4562507,118.5079306,101.5994279,WAIT
30-04-2004,109200,13.01477951,-53.85139161,9.900477885,-10.30563333,119.0326165,121.2908201,121.308022,120.0171912,102.5368417,-4815.128016,-4815.128016,-4815.128016,-4815.128016,24.26060372,46.2462725,40.55974686,58.85629862,47.48210816,48.77644405,49.46257182,50.48707428,338069304,-52.00143282,-48.27501312,-0.017201878,29.59548806,27.18364896,21.29383981,-98.02343677,-98.02343677,-82.45651447,122.4000196,125.2878768,0.061264434,0.007060288,120.157334,120.822616,118.2649506,101.8867429,WAIT
